"id","name","weight","calories","link"
277,°íÃßÁ¶¸²,"100",106,https://www.coupang.com/vp/products/9037258566?itemId=26512934046&vendorItemId=93487460483&q=%EA%B3%A0%EC%B6%94%EC%A1%B0%EB%A6%BC&searchId=534a885b16624836&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimmjoh6
278,°¨ÀÚÁ¶¸²,"50",39,https://www.coupang.com/vp/products/7589266828?itemId=20051552268&vendorItemId=87147770535&pickType=COU_PICK&q=%EA%B0%90%EC%9E%90%EC%A1%B0%EB%A6%BC&searchId=01f2a19630984&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimmjvqt
279,¿ì¾ûÁ¶¸²,"30",68,https://www.coupang.com/vp/products/7597683320?itemId=20090817510&vendorItemId=87186187338&pickType=COU_PICK&sourceType=srp_product_ads&clickEventId=bfc06e40-ce6a-11f0-bdc1-e81722633f13&korePlacement=15&koreSubPlacement=9&clickEventId=bfc06e40-ce6a-11f0-bdc1-e81722633f13&korePlacement=15&koreSubPlacement=9&traceId=mimmkadz
280,¾Ë°¨ÀÚÁ¶¸²,"50",56,https://www.coupang.com/vp/products/7607699715?itemId=20140789502&vendorItemId=87234276755&pickType=COU_PICK&q=%EC%95%8C%EA%B0%90%EC%9E%90%EC%A1%B0%EB%A6%BC&searchId=05a3a2d99683129&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimmkhol
281,(°ËÀº)ÄáÁ¶¸²,"20",57,https://www.coupang.com/vp/products/129242991?itemId=380705366&vendorItemId=3922506291&pickType=COU_PICK&q=%EA%B2%80%EC%9D%80%EC%BD%A9%EC%A1%B0%EB%A6%BC&searchId=c6cf27fa69855&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimmkqeg
282,ÄáÁ¶¸²,"20",59,https://www.coupang.com/vp/products/8645709688?itemId=25093822034&vendorItemId=92097497806&sourceType=srp_product_ads&clickEventId=dd874390-ce6a-11f0-9461-5ce803e38c2a&korePlacement=15&koreSubPlacement=1&clickEventId=dd874390-ce6a-11f0-9461-5ce803e38c2a&korePlacement=15&koreSubPlacement=1&traceId=mimml4d9
283,µÎºÎ°íÃßÀåÁ¶¸²,"50",67,
284,¶¥ÄáÁ¶¸²,"20",80,https://www.coupang.com/vp/products/176981789?itemId=506033916&vendorItemId=4296045892&pickType=COU_PICK&q=%EB%95%85%EC%BD%A9%EC%A1%B0%EB%A6%BC&searchId=c9eba8dc17709607&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimmlihr
285,¹Ì²Ù¶óÁöÆ¢±è,"100",382,
286,»õ¿ìÆ¢±è,"100",311,https://www.coupang.com/vp/products/7800539113?itemId=21125080540&vendorItemId=88186848233&pickType=COU_PICK&q=%EC%83%88%EC%9A%B0%ED%8A%80%EA%B9%80&searchId=3c3cc8f816319897&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimmm86t
287,»ý¼±°¡½º,"200",646,https://www.coupang.com/vp/products/8805589603?itemId=25645198213&vendorItemId=92635131720&pickType=COU_PICK&q=%EC%83%9D%EC%84%A0%EA%B0%80%EC%8A%A4&searchId=87601bc016024453&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimmmh6l
288,ÁãÆ÷Æ¢±è,"100",353,https://www.coupang.com/vp/products/7463741708?itemId=19460115431&vendorItemId=72858251898&q=%EC%A5%90%ED%8F%AC%ED%8A%80%EA%B9%80&searchId=efe0b8d325065967&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimmmt6e
289,¿ÀÂ¡¾îÆ¢±è,"100",308,https://www.coupang.com/vp/products/8264883553?itemId=23813465236&vendorItemId=90837254066&pickType=COU_PICK&q=%EC%98%A4%EC%A7%95%EC%96%B4%ED%8A%80%EA%B9%80&searchId=75b57fde20240301&sourceType=search&itemsCount=34&searchRank=2&rank=2&traceId=mimmnubo
290,´ß°­Á¤,"100",323,https://www.coupang.com/vp/products/7219577472?itemId=18291594314&vendorItemId=85437294007&pickType=COU_PICK&q=%EB%8B%AD%EA%B0%95%EC%A0%95&searchId=ff1ceb719814738&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimmo1jq
291,´ßÆ¢±è,"300",910,https://www.coupang.com/vp/products/7387645349?itemId=19093929384&vendorItemId=86214760206&q=%EB%8B%AD%ED%8A%80%EA%B9%80&searchId=3ba4e19c13810344&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimmobyc
292,µ·°¡½º,"200",621,https://www.coupang.com/vp/products/7258298377?itemId=18480793330&vendorItemId=85620590094&q=%EB%8F%88%EA%B0%80%EC%8A%A4&searchId=ec83e50f18366775&sourceType=search&itemsCount=36&searchRank=3&rank=3&traceId=mimmor2c
293,¸ð·¡ÁýÆ¢±è,"150",457,https://www.coupang.com/vp/products/7872206387?itemId=21508132275&vendorItemId=88561656946&pickType=COU_PICK&q=%EB%AA%A8%EB%9E%98%EC%A7%91%ED%8A%80%EA%B9%80&searchId=8a07e6604920297&sourceType=search&itemsCount=35&searchRank=1&rank=1&traceId=mimmoyjg
294,¾ç³äÄ¡Å²,"200",568,https://www.coupang.com/vp/products/6029633784?itemId=10991450447&vendorItemId=88633244175&q=%EC%96%91%EB%85%90%EC%B9%98%ED%82%A8&searchId=9131dcdd10325001&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimmp6cn
295,Ä¡Áîµ·°¡½º,"250",758,https://www.coupang.com/vp/products/257809415?itemId=808777217&vendorItemId=5056981877&pickType=COU_PICK&q=%EC%B9%98%EC%A6%88%EB%8F%88%EA%B0%80%EC%8A%A4&searchId=d9664ac813822167&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimmpfcd
296,Ä¡Å²°¡½º,"200",582,https://www.coupang.com/vp/products/8880062910?itemId=25915136438&vendorItemId=92900739325&q=%EC%B9%98%ED%82%A8%EA%B0%80%EC%8A%A4&searchId=4fa9b21413814914&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimmpvmk
297,ÅÁ¼öÀ°,"200",454,https://www.coupang.com/vp/products/6622019291?itemId=15060437762&vendorItemId=82282811569&pickType=COU_PICK&q=%ED%83%95%EC%88%98%EC%9C%A1&searchId=ec7dd69313811715&sourceType=search&itemsCount=35&searchRank=2&rank=2&traceId=mimmq48c
298,±ñÇ³±â,"200",585,https://www.coupang.com/vp/products/8462883974?itemId=24483662386&vendorItemId=91497037717&q=%EA%B9%90%ED%92%8D%EA%B8%B0&searchId=f03d251a13834951&sourceType=search&itemsCount=36&searchRank=3&rank=3&traceId=mimmqk9w
299,°¨ÀÚÆ¢±è,"150",462,https://www.coupang.com/vp/products/8785742479?itemId=25566206017&vendorItemId=92557407684&sourceType=srp_product_ads&clickEventId=7aa176f0-ce6b-11f0-a2a5-89bdcfa3f4f6&korePlacement=15&koreSubPlacement=1&clickEventId=7aa176f0-ce6b-11f0-a2a5-89bdcfa3f4f6&korePlacement=15&koreSubPlacement=1&traceId=mimmqu3p
300,°í±¸¸¶¸ÀÅÁ,"200",491,https://www.coupang.com/vp/products/2212321994?itemId=3766559303&vendorItemId=71751640241&pickType=COU_PICK&q=%EA%B3%A0%EA%B5%AC%EB%A7%88%EB%A7%9B%ED%83%95&searchId=d40d7d1615457&sourceType=search&itemsCount=31&searchRank=1&rank=1&traceId=mimmrajo
301,°í±¸¸¶Æ¢±è,"100",242,https://www.coupang.com/vp/products/8641545281?itemId=25078361812&vendorItemId=92082319467&pickType=COU_PICK&q=%EA%B3%A0%EA%B5%AC%EB%A7%88%ED%8A%80%EA%B9%80&searchId=a636b4c12613083&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimmrirg
302,°íÃßÆ¢±è,"100",198,https://www.coupang.com/vp/products/9072123315?itemId=26643820032&vendorItemId=93616475744&q=%EA%B3%A0%EC%B6%94%ED%8A%80%EA%B9%80&searchId=3eceead99832629&sourceType=search&itemsCount=36&searchRank=6&rank=6&traceId=mimo9bp3
303,±è¸»ÀÌÆ¢±è,"100",241,https://www.coupang.com/vp/products/339192120?itemId=2699816141&vendorItemId=70690182051&q=%EA%B9%80%EB%A7%90%EC%9D%B4+%ED%8A%80%EA%B9%80&searchId=21d1ec4514077006&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimo9j5a
304,Ã¤¼ÒÆ¢±è,"100",312,https://www.coupang.com/vp/products/8142110579?itemId=23139055689&vendorItemId=90171963516&q=%EC%B1%84%EC%86%8C%ED%8A%80%EA%B9%80&searchId=492a16cb10656231&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimo9yfa
305,³ë°¢¹«Ä§,"150",81,
306,´Ü¹«Áö¹«Ä§,"50",19,https://www.coupang.com/vp/products/2104843485?itemId=3575780378&vendorItemId=71561611931&q=%EB%8B%A8%EB%AC%B4%EC%A7%80+%EB%AC%B4%EC%B9%A8&searchId=f8d8979514098152&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimoaff7
307,´Þ·¡³ª¹°¹«Ä§,"150",133,
308,´õ´ö¹«Ä§,"150",221,https://www.coupang.com/vp/products/8933364230?itemId=26116497968&vendorItemId=93097008045&q=%EB%8D%94%EB%8D%95%EB%AC%B4%EC%B9%A8&searchId=df8ea69c17329310&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimob8ec
309,µµ¶óÁö»ýÃ¤,"150",165,https://www.coupang.com/vp/products/2104844102?itemId=3575781104&vendorItemId=71561612617&q=%EB%8F%84%EB%9D%BC%EC%A7%80%EC%83%9D%EC%B1%84&searchId=3f2fac9911042335&sourceType=search&itemsCount=36&searchRank=4&rank=4&traceId=mimobsw2
310,µµÅä¸®¹¬,"100",43,https://www.coupang.com/vp/products/6443800885?itemId=23542898433&vendorItemId=90569114241&q=%EB%8F%84%ED%86%A0%EB%A6%AC%EB%AC%B5&searchId=a25d95ad18705321&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimoc15z
311,¸¶´ÃÂÐ¹«Ä§,"30",38,https://www.coupang.com/vp/products/6858693526?itemId=16366898267&vendorItemId=83558452967&pickType=COU_PICK&q=%EB%A7%88%EB%8A%98%EC%AB%91%EB%AC%B4%EC%B9%A8&searchId=5552b8b03722942&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimocggv
312,¹«»ýÃ¤,"150",74,https://www.coupang.com/vp/products/7558141831?itemId=19906406337&vendorItemId=87006410061&pickType=COU_PICK&q=%EB%AC%B4%EC%83%9D%EC%B1%84&searchId=4ba0626717335843&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimoezed
313,¹«¸»·©ÀÌ,"30",40,https://www.coupang.com/vp/products/129242981?itemId=380705339&vendorItemId=3922506210&pickType=COU_PICK&q=%EB%AC%B4%EB%A7%90%EB%9E%AD%EC%9D%B4&searchId=837df4ee290111&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimof8b8
314,¿ÀÀÌ»ýÃ¤,"50",23,
315,ÆÄ¹«Ä§,"150",124,
316,»óÃß°ÑÀýÀÌ,"200",131,
317,¾¦°«³ª¹°¹«Ä§,"150",95,
318,Ã»Æ÷¹¬¹«Ä§,"250",158,https://www.coupang.com/vp/products/8408905181?itemId=24414415945&vendorItemId=91428937057&q=%EC%B2%AD%ED%8F%AC%EB%AC%B5%EB%AC%B4%EC%B9%A8&searchId=e6d24e0614110548&sourceType=search&itemsCount=36&searchRank=4&rank=4&traceId=mimoh03l
319,ÇØÆÄ¸®³ÃÃ¤,"150",87,https://www.coupang.com/vp/products/7485587256?itemId=19563734660&vendorItemId=86671695544&q=%ED%95%B4%ED%8C%8C%EB%A6%AC%EB%83%89%EC%B1%84&searchId=cd121cee25365709&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimohbgv
320,°¡Áö³ª¹°,"50",22,https://www.coupang.com/vp/products/8323318499?itemId=24025691121&vendorItemId=91046155717&q=%EA%B0%80%EC%A7%80%EB%82%98%EB%AC%BC&searchId=e77c5a591018442&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimohjhz
321,°í»ç¸®³ª¹°,"50",44,https://www.coupang.com/vp/products/7583474211?itemId=20023761430&vendorItemId=87120448780&q=%EA%B3%A0%EC%82%AC%EB%A6%AC%EB%82%98%EB%AC%BC&searchId=eebecc9e3849984&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimohsgl
322,µµ¶óÁö³ª¹°,"50",55,https://www.coupang.com/vp/products/7558141834?itemId=19906406343&vendorItemId=87006410083&pickType=COU_PICK&q=%EB%8F%84%EB%9D%BC%EC%A7%80%EB%82%98%EB%AC%BC&searchId=91a4deb818041907&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimoivzq
323,¹«³ª¹°,"50",35,https://www.coupang.com/vp/products/7553109880?itemId=19882383073&vendorItemId=86982871653&q=%EB%AC%B4%EB%82%98%EB%AC%BC&searchId=f3cbadbf3048149&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimoj3l9
324,¹Ì³ª¸®³ª¹°,"50",28,
325,¼÷ÁÖ³ª¹°,"50",20,https://www.coupang.com/vp/products/6854321814?itemId=16340254688&vendorItemId=83532122006&pickType=COU_PICK&q=%EC%88%99%EC%A3%BC%EB%82%98%EB%AC%BC&searchId=785eed9c20115040&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimojs9y
326,½Ã±ÝÄ¡³ª¹°,"50",38,https://www.coupang.com/vp/products/9074238091?itemId=26652156437&vendorItemId=93624673524&q=%EC%8B%9C%EA%B8%88%EC%B9%98%EB%82%98%EB%AC%BC&searchId=17e7572619362599&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimokeu3
327,Ãë³ª¹°,"50",73,https://www.coupang.com/vp/products/8253398717?itemId=23764601875&vendorItemId=90788971285&q=%EC%B7%A8%EB%82%98%EB%AC%BC&searchId=c03c5b4d365502&sourceType=search&itemsCount=36&searchRank=4&rank=4&traceId=mimoks3v
328,Äá³ª¹°,"50",24,https://www.coupang.com/vp/products/7709579476?itemId=20662680685&vendorItemId=87735353656&sourceType=srp_product_ads&clickEventId=abbe62a0-ce72-11f0-9a59-e6b7117f60f3&korePlacement=15&koreSubPlacement=1&clickEventId=abbe62a0-ce72-11f0-9a59-e6b7117f60f3&korePlacement=15&koreSubPlacement=1&traceId=mimptgor
329,°í±¸¸¶ÁÙ±â³ª¹°,"50",30,https://www.coupang.com/vp/products/8301556317?itemId=23949090993&vendorItemId=90970819043&pickType=COU_PICK&q=%EA%B3%A0%EA%B5%AC%EB%A7%88%EC%A4%84%EA%B8%B0%EB%82%98%EB%AC%BC&searchId=2ac4621117564532&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimptrqb
330,¿ì°ÅÁö³ª¹°¹«Ä§,"150",126,
331,°ñ¹ðÀÌ¹«Ä§,"100",107,
332,±è¹«Ä§,"30",81,https://www.coupang.com/vp/products/6593307475?itemId=19816995302&vendorItemId=86919018161&pickType=COU_PICK&q=%EA%B9%80%EB%AC%B4%EC%B9%A8&searchId=fae6895b3683048&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimpupcx
333,¹Ì¿ªÃÊ¹«Ä§,"50",25,https://www.coupang.com/vp/products/7240543355?itemId=18395906608&vendorItemId=85538852396&q=%EB%AF%B8%EC%97%AD%EC%B4%88%EB%AC%B4%EC%B9%A8&searchId=ccf3530a25596571&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimpuxih
334,ºÏ¾îÃ¤¹«Ä§,"150",332,https://www.coupang.com/vp/products/6495329995?itemId=14278084459&vendorItemId=81523091608&pickType=COU_PICK&q=%EB%B6%81%EC%96%B4%EC%B1%84%EB%AC%B4%EC%B9%A8&searchId=865890cf18871422&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimpvago
335,È¸¹«Ä§,"300",312,
336,ÁãÄ¡Ã¤,"20",53,https://www.coupang.com/vp/products/6139033070?itemId=11761292704&vendorItemId=79035111778&pickType=COU_PICK&q=%EC%A5%90%EC%B9%98%EC%B1%84&searchId=2eb9155a5383662&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimpvpbd
337,ÆÄ·¡¹«Ä§,"30",32,https://www.coupang.com/vp/products/9055323829?itemId=26580671043&vendorItemId=93554083015&q=%ED%8C%8C%EB%9E%98%EB%AC%B4%EC%B9%A8&searchId=a9e206d718260895&sourceType=search&itemsCount=34&searchRank=2&rank=2&traceId=mimpvygq
338,È«¾î¹«Ä§,"200",193,https://www.coupang.com/vp/products/7804185609?itemId=21143951732&vendorItemId=88205549774&pickType=COU_PICK&q=%ED%99%8D%EC%96%B4%EB%AC%B4%EC%B9%A8&searchId=fc106b1d4714937&sourceType=search&itemsCount=36&searchRank=3&rank=3&traceId=mimpwa1c
339,°ñ¹ðÀÌ±¹¼ö¹«Ä§,"230",256,
340,¿ÀÂ¡¾î¹«Ä§,"200",250,https://www.coupang.com/vp/products/8792357010?itemId=25592303109&vendorItemId=92583065026&sourceType=srp_product_ads&clickEventId=dd70c270-ce77-11f0-b4f9-e44b4a8551c0&korePlacement=15&koreSubPlacement=1&clickEventId=dd70c270-ce77-11f0-b4f9-e44b4a8551c0&korePlacement=15&koreSubPlacement=1&traceId=mimpwsp6
341,ÀâÃ¤,"150",199,https://www.coupang.com/vp/products/1605341105?itemId=2741803108&vendorItemId=70731848573&pickType=COU_PICK&q=%EC%9E%A1%EC%B1%84&searchId=c2d269bc16576356&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimpx0m4
342,ÅÁÆòÃ¤,"100",101,
343,°«±èÄ¡,"50",28,https://www.coupang.com/vp/products/6247512512?itemId=12645118968&vendorItemId=79912607897&pickType=COU_PICK&q=%EA%B0%93%EA%B9%80%EC%B9%98&searchId=6ae02a5520168247&sourceType=search&itemsCount=36&searchRank=3&rank=3&traceId=mimpxi88
344,°íµé»©±â,"50",55,
345,±ïµÎ±â,"50",18,https://www.coupang.com/vp/products/116656698?itemId=349377140&vendorItemId=3852444003&pickType=COU_PICK&q=%EA%B9%8D%EB%91%90%EA%B8%B0&searchId=424e8e42602487&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimpydme
346,²¢ÀÙ±èÄ¡,"150",124,https://www.coupang.com/vp/products/8073024932?itemId=22731003975&vendorItemId=89766326650&sourceType=srp_product_ads&clickEventId=0ec95bc0-ce78-11f0-b703-f8c422f83249&korePlacement=15&koreSubPlacement=1&clickEventId=0ec95bc0-ce78-11f0-b703-f8c422f83249&korePlacement=15&koreSubPlacement=1&traceId=mimpymi0
347,³ª¹Ú±èÄ¡,"100",15,https://www.coupang.com/vp/products/111217722?itemId=335005935&vendorItemId=3822020644&pickType=COU_PICK&q=%EB%82%98%EB%B0%95%EA%B9%80%EC%B9%98&searchId=c87ace22595916&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimpzabj
348,µ¿Ä¡¹Ì,"400",58,https://www.coupang.com/vp/products/1332614104?itemId=2357328225&vendorItemId=70353773862&pickType=COU_PICK&q=%EB%8F%99%EC%B9%98%EB%AF%B8&searchId=0e7252ac17200824&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimpzhk6
349,¹èÃß°ÑÀýÀÌ,"50",21,https://www.coupang.com/vp/products/8641531840?itemId=25078316663&vendorItemId=92082274863&q=%EB%B0%B0%EC%B6%94%20%EA%B2%89%EC%A0%88%EC%9D%B4&searchId=0a0424b117369892&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimpzr25
350,¹èÃß±èÄ¡,"50",18,https://www.coupang.com/vp/products/1357034912?itemId=2387647226&vendorItemId=70383109065&sourceType=SDW_TOP_SELLING_WIDGET_V2&searchId=a6aece523343591&q=%EB%B0%B0%EC%B6%94%EA%B9%80%EC%B9%98
351,¹é±èÄ¡,"50",20,https://www.coupang.com/vp/products/119172547?itemId=348568092&vendorItemId=3850810876&q=%EB%B0%B1%EA%B9%80%EC%B9%98&searchId=98dbe82522042375&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimq09xn
352,ºÎÃß±èÄ¡,"50",33,https://www.coupang.com/vp/products/7289599482?itemId=19307552079&vendorItemId=86421875405&q=%EB%B6%80%EC%B6%94%EA%B9%80%EC%B9%98&searchId=e7a8e3b617374457&sourceType=search&itemsCount=36&searchRank=4&rank=4&traceId=mimq0ryz
353,¿­¹«±èÄ¡,"50",16,https://www.coupang.com/vp/products/4583661822?itemId=7045023956&vendorItemId=74337127182&pickType=COU_PICK&q=%EC%97%B4%EB%AC%B4%EA%B9%80%EC%B9%98&searchId=9a43379111011762&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimq11qz
354,¿­¹«¾ó°¥ÀÌ±èÄ¡,"50",17,https://www.coupang.com/vp/products/7265644427?itemId=18517264312&vendorItemId=85656000569&q=%EC%97%B4%EB%AC%B4+%EC%96%BC%EA%B0%88%EC%9D%B4+%EA%B9%80%EC%B9%98&searchId=07c1223d12446623&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mimq1fyd
355,¿ÀÀÌ¼Ò¹ÚÀÌ,"50",17,https://www.coupang.com/vp/products/7610333238?itemId=20154049236&vendorItemId=87246920708&pickType=COU_PICK&q=%EC%98%A4%EC%9D%B4%EC%86%8C%EB%B0%95%EC%9D%B4&searchId=5e25908a10262868&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimq1mxv
356,ÃÑ°¢±èÄ¡,"50",18,https://www.coupang.com/vp/products/111307925?itemId=12272426630&vendorItemId=79542848433&q=%EC%B4%9D%EA%B0%81%EA%B9%80%EC%B9%98&searchId=043c7e5c10511060&sourceType=search&itemsCount=35&searchRank=1&rank=1&traceId=mimq1u45
357,ÆÄ±èÄ¡,"50",28,https://www.coupang.com/vp/products/8176227194?itemId=23365333900&vendorItemId=90395685419&pickType=COU_PICK&q=%ED%8C%8C%EA%B9%80%EC%B9%98&searchId=80709961602731&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimq21kr
358,°£Àå°ÔÀå,"250",293,https://www.coupang.com/vp/products/2245219258?itemId=3836806249&vendorItemId=71821631420&sourceType=srp_product_ads&clickEventId=79b04d40-ce78-11f0-8c3a-68db94979d58&korePlacement=15&koreSubPlacement=6&clickEventId=79b04d40-ce78-11f0-8c3a-68db94979d58&korePlacement=15&koreSubPlacement=6&traceId=mimq2gh7
359,¸¶´ÃÂÐÀå¾ÆÂî,"50",28,https://www.coupang.com/vp/products/2112466797?itemId=3588450587&vendorItemId=71574234737&sourceType=srp_product_ads&clickEventId=815d2d10-ce78-11f0-a3df-309bf186d4cc&korePlacement=15&koreSubPlacement=1&clickEventId=815d2d10-ce78-11f0-a3df-309bf186d4cc&korePlacement=15&koreSubPlacement=1&traceId=mimq2re1
360,°íÃßÀå¾ÆÂî,"30",22,https://www.coupang.com/vp/products/7260470246?itemId=18491934038&vendorItemId=85631492335&q=%EA%B3%A0%EC%B6%94%EC%9E%A5%EC%95%84%EC%B0%8C&searchId=d6619f2e18079094&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimq35vl
361,²¢ÀÙÀå¾ÆÂî,"30",34,https://www.coupang.com/vp/products/18641155?itemId=17910003878&vendorItemId=85072693130&q=%EA%B9%BB%EC%9E%8E%EC%9E%A5%EC%95%84%EC%B0%8C&searchId=b90945ac18305913&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimq3dxl
362,¸¶´ÃÀå¾ÆÂî,"30",16,https://www.coupang.com/vp/products/6480501430?itemId=14184638424&vendorItemId=81430455078&q=%EB%A7%88%EB%8A%98%EC%9E%A5%EC%95%84%EC%B0%8C&searchId=707904ea7892&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimq3kwp
363,¹«Àå¾ÆÂî,"30",27,https://www.coupang.com/vp/products/6326113627?itemId=13209258294&vendorItemId=80467729476&pickType=COU_PICK&q=%EB%AC%B4%EC%9E%A5%EC%95%84%EC%B0%8C&searchId=778c220816608731&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimq3ta9
364,¾ç³ä°ÔÀå,"200",276,https://www.coupang.com/vp/products/8803858010?itemId=25638456659&vendorItemId=92628483168&sourceType=srp_product_ads&clickEventId=a7b7bfc0-ce78-11f0-bab0-f855b032373a&korePlacement=15&koreSubPlacement=1&clickEventId=a7b7bfc0-ce78-11f0-bab0-f855b032373a&korePlacement=15&koreSubPlacement=1&traceId=mimq4368
365,¾çÆÄÀå¾ÆÂî,"50",20,https://www.coupang.com/vp/products/6593307295?itemId=14886712606&vendorItemId=82125570775&pickType=COU_PICK&q=%EC%96%91%ED%8C%8C%EC%9E%A5%EC%95%84%EC%B0%8C&searchId=a2d4620b613577&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimq4c47
366,¿ÀÀÌÁö,"50",11,https://www.coupang.com/vp/products/6329323988?itemId=13228481495&vendorItemId=92121185292&pickType=COU_PICK&q=%EC%98%A4%EC%9D%B4%EC%A7%80&searchId=57df61bf52719&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimq4k48
367,¹«ÇÇÅ¬,"50",17,https://www.coupang.com/vp/products/7755281877?itemId=20900424623&vendorItemId=87967474258&pickType=COU_PICK&q=%EB%AC%B4%ED%94%BC%ED%81%B4&searchId=9f9c327610368703&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimq4xe9
368,¿ÀÀÌÇÇÅ¬,"50",54,https://www.coupang.com/vp/products/6581568299?itemId=14813264695&vendorItemId=82052915731&sourceType=srp_product_ads&clickEventId=ba7df660-ce78-11f0-b355-a14e50d36435&korePlacement=15&koreSubPlacement=1&clickEventId=ba7df660-ce78-11f0-b355-a14e50d36435&korePlacement=15&koreSubPlacement=1&traceId=mimq5288
369,´Ü¹«Áö,"30",4,https://www.coupang.com/vp/products/138646189?itemId=405204681&vendorItemId=3989401182&q=%EB%8B%A8%EB%AC%B4%EC%A7%80&searchId=6e521b9a5002&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimq5ab2
370,¿ÀÂ¡¾îÁ£°¥,"10",7,https://www.coupang.com/vp/products/7025754214?itemId=17424313162&vendorItemId=84593468822&pickType=COU_PICK&q=%EC%98%A4%EC%A7%95%EC%96%B4%EC%A0%93%EA%B0%88&searchId=f9b68cfb17230738&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimq5hed
371,¸í¶õÁ£,"10",12,https://www.coupang.com/vp/products/7297193823?itemId=20707946067&vendorItemId=87779070649&q=%EB%AA%85%EB%9E%80%EC%A0%93&searchId=0004b10969140&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mimq5oi6
372,»ý¿¬¾î,"100",110,https://www.coupang.com/vp/products/8674894406?itemId=25183137781&vendorItemId=92180000588&pickType=COU_PICK&q=%EC%83%9D%EC%97%B0%EC%96%B4&searchId=7840c60d14387589&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimq5xe7
373,»ý¼±¹°È¸,"800",575,https://www.coupang.com/vp/products/7444466706?itemId=19366399486&vendorItemId=86479314158&q=%EC%83%9D%EC%84%A0%EB%AC%BC%ED%9A%8C&searchId=0581c25e16620048&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mimq65z2
374,±¤¾îÈ¸ ,"100",116,https://www.coupang.com/vp/products/339173249?itemId=1080557141&vendorItemId=5581529002&q=%EA%B4%91%EC%96%B4%ED%9A%8C&searchId=5bf4457f18105579&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mimq6ee6
